,Actual,Model_prediction,bootstrap_mean_prob,low_bound,high_bound,confidence_score,confidence_zone
15048,1.0,1.0,0.9357311405365015,0.9158045340357082,0.9495760167004483,0.9662285173352598,High
22083,1.0,1.0,0.7998453783555977,0.7228975400014149,0.8718761590202749,0.85102138098114,High
5182,0.0,1.0,0.5127644876833171,0.4738489162965675,0.5610560873701482,0.9127928289264193,High
15726,1.0,1.0,0.9057552439208278,0.8859370150450425,0.9216072188945063,0.9643297961505363,High
5101,0.0,0.0,0.07609635831855194,0.054031072552246054,0.10278992437874016,0.9512411481735059,High
16657,1.0,1.0,0.9999769317266052,0.9999612659425949,0.9999843126669161,0.9999769532756788,High
13442,0.0,0.0,0.007174879621450171,0.005553496783543969,0.009270454388419905,0.9962830423951241,High
3744,0.0,0.0,0.05530840924822681,0.04457878226044223,0.07254940928337322,0.972029372977069,High
11470,0.0,0.0,0.2613724168043786,0.1970590823531533,0.31803182101453015,0.8790272613386232,High
4973,0.0,0.0,0.011666907673578936,0.008899418184808635,0.013582383183248213,0.9953170350015604,High
21999,1.0,0.0,0.4240930180823133,0.36239289644198713,0.47865862279182475,0.8837342736501623,High
19400,1.0,1.0,0.9993653365774161,0.9992657314216479,0.9995062561038496,0.9997594753177983,High
10948,0.0,0.0,0.009400117764332118,0.007771257787464875,0.011203950225244737,0.9965673075622201,High
15269,1.0,1.0,0.8362781474390673,0.7774597300842757,0.8834096712361199,0.8940500588481558,High
6439,0.0,0.0,0.0413486810431517,0.026929592850174735,0.04945850744033106,0.9774710854098436,High
4839,0.0,0.0,0.19262659577429356,0.15812311722607628,0.24146705960652282,0.9166560576195535,High
18299,1.0,1.0,0.9963755072070425,0.994673592030838,0.9976908740968301,0.996982717934008,High
5734,0.0,0.0,0.0020619647107045355,0.0015783796553185412,0.0027009710256876195,0.9988774086296309,High
8433,0.0,0.0,0.14733046899913887,0.12133777737989383,0.1674292585728975,0.9539085188069963,High
11677,0.0,0.0,0.004365875994038,0.0025862151182445385,0.006521774546310607,0.9960644405719339,High
3394,0.0,0.0,0.0003273886509440625,0.0002154037364831035,0.0005659962016115416,0.9996494075348715,High
12223,0.0,0.0,0.057633329549864706,0.034363957849773225,0.09687216883754039,0.9374917890122328,High
23475,1.0,1.0,0.9919486105354511,0.9896950314895173,0.9946916742366076,0.9950033572529097,High
10348,0.0,0.0,0.10865156097876665,0.09482674972635602,0.13068540479666907,0.964141344929687,High
15846,1.0,0.0,0.0015779539237639605,0.0011275576458682202,0.0021341621485217723,0.9989933954973464,High
7715,0.0,0.0,0.42222675527240144,0.36495560854708137,0.4673572424451609,0.8975983661019205,High
20335,1.0,1.0,0.904317726996025,0.8701760113031398,0.9269278848126378,0.943248126490502,High
18688,1.0,1.0,0.9961496174998945,0.9953251461894899,0.996916375299523,0.9984087708899668,High
15480,1.0,1.0,0.9876881088054434,0.9856761831656001,0.9898225898714745,0.9958535932941256,High
12249,0.0,0.0,0.006792933003734382,0.005323076041675742,0.00825351780504641,0.9970695582366293,High
13539,0.0,0.0,0.3060962966871186,0.19684431253891002,0.38599977550690173,0.8108445370320083,High
22951,1.0,1.0,0.5030156938500941,0.4314470909753799,0.5507857726130183,0.8806613183623616,High
2558,0.0,0.0,0.016910968958993338,0.009501633910193052,0.02531733405421708,0.984184299855976,High
10965,0.0,0.0,0.04748397626385418,0.039161492876396045,0.05453408542589855,0.9846274074504975,High
9477,0.0,0.0,0.027828602125038515,0.022912924415279486,0.03292130873939508,0.9899916156758845,High
20244,1.0,0.0,0.26717306188820233,0.15404352119383716,0.4533560214615519,0.7006874997322853,Medium
15837,1.0,0.0,0.18169900667177563,0.14627016737558773,0.19584857603538222,0.9504215913402055,High
17616,1.0,0.0,0.03887719047378049,0.02800891494944517,0.050706313386916405,0.9773026015625288,High
18339,1.0,1.0,0.9410975706555261,0.9230977196922916,0.957617201933766,0.9654805177585256,High
5,0.0,0.0,0.04563403564203966,0.03732733240038386,0.060844219880831094,0.9764831125195528,High
18506,1.0,1.0,0.9904427793538471,0.9863016505277399,0.994537913122873,0.9917637374048669,High
2353,0.0,0.0,0.015778946068435766,0.012007802889832678,0.01961866841021262,0.9923891344796201,High
19453,1.0,1.0,0.9994362704921175,0.9989968420898224,0.999674151714231,0.9993226903755914,High
14659,1.0,1.0,0.999013878095252,0.9984064081776323,0.9993921845397208,0.9990142236379115,High
1442,0.0,0.0,0.02814471603448664,0.01723111566442675,0.04143890228623381,0.975792213378193,High
19288,1.0,1.0,0.9858508144758034,0.982190869750457,0.9902177712512507,0.9919730984992063,High
15910,1.0,1.0,0.9247487676914945,0.8920409821166697,0.9502817632553531,0.9417592188613166,High
8567,0.0,0.0,0.18442233766790683,0.128408891252043,0.2250217770031325,0.9033871142489105,High
16651,1.0,1.0,0.8087281460735658,0.7590870376985517,0.8512085027062894,0.9078785349922622,High
16505,1.0,0.0,0.030800965302556892,0.01590746325436585,0.057558205274059554,0.9583492579803063,High
14917,1.0,1.0,0.8451154911812726,0.7742443585673362,0.8906467620828318,0.8835975964845044,High
15779,1.0,1.0,0.9976802000681632,0.9960889608727802,0.9984919595269582,0.997597001345822,High
6863,0.0,0.0,0.007517249386712802,0.004943976421068431,0.011056521869714937,0.9938874545513535,High
8335,0.0,0.0,0.07747472979952424,0.06010431144228314,0.095630461943149,0.9644738494991342,High
20470,1.0,1.0,0.7406197756365143,0.6649934967544748,0.7971577240692331,0.8678357726852417,High
11645,0.0,0.0,0.02326830804133081,0.010071132517455332,0.03960210997199262,0.9704690225454627,High
22987,1.0,1.0,0.9999108983558769,0.9998728301537902,0.9999473241229831,0.9999255060308071,High
10589,0.0,1.0,0.529991849724473,0.43982436475329073,0.6160137129197063,0.8238106518335844,High
7351,0.0,0.0,0.36452413963311325,0.2889100389490444,0.4563625506483534,0.8325474883006909,High
9196,0.0,0.0,0.193858835748336,0.15112067916565092,0.24742210985213733,0.9036985693135136,High
8954,0.0,0.0,0.06823330383267544,0.047761044939446703,0.08744050587186684,0.9603205390675799,High
1761,0.0,0.0,0.010117850481009775,0.006183761435149945,0.016394775370593723,0.9897889860645562,High
23110,1.0,1.0,0.889609560054162,0.8735023929711917,0.9109584884296105,0.9625439045415812,High
16722,1.0,1.0,0.9771953542236489,0.9681176599425639,0.9828567605922179,0.985260899350346,High
10462,0.0,0.0,0.007531159038115254,0.004957139306538155,0.00972794614070817,0.99522919316583,High
15266,1.0,1.0,0.9997195048892289,0.9996772160086113,0.9997653576864615,0.9999118583221498,High
15961,1.0,1.0,0.8605719059558687,0.7929894523228579,0.9143076976030288,0.8786817547198291,High
21993,1.0,1.0,0.9586843098563472,0.946596284387705,0.9689084090354151,0.97768787535229,High
2443,0.0,0.0,0.009068294862904771,0.0060811771664527866,0.010918902319040287,0.9951622748474125,High
7239,0.0,0.0,0.011834239185432294,0.008621807951238989,0.015424369522051428,0.9931974384291875,High
7513,0.0,0.0,0.1173089846425704,0.07581149292021165,0.1927719855683135,0.8830395073518982,High
23506,1.0,1.0,0.9751983774195825,0.9589762300416141,0.9858485811628607,0.9731276488787535,High
5063,0.0,0.0,0.3802784728981428,0.2897574878603652,0.4870949361072185,0.8026625517531467,High
4037,0.0,0.0,0.3296314928435377,0.25993112224205256,0.4448457076693258,0.8150854145727268,High
13484,0.0,0.0,0.00570137084019264,0.0037476401975536076,0.007967002657803377,0.9957806375397502,High
1165,0.0,0.0,0.2958856180314611,0.24630479050125753,0.35783456109674794,0.8884702294045096,High
8592,0.0,0.0,0.10202896424575034,0.06842863506154456,0.13373594640286685,0.9346926886586777,High
2593,0.0,0.0,0.007649870721059712,0.005806712510019746,0.009747357870967852,0.9960593546390519,High
21590,1.0,0.0,0.4214080235218834,0.32829842441167323,0.5472561176744897,0.7810423067371836,High
2869,0.0,0.0,0.07616043541074921,0.04071878410005006,0.11909463378144645,0.9216241503186036,High
12829,0.0,0.0,0.042813807098663656,0.028061537125799577,0.055359234757186807,0.9727023023686128,High
4662,0.0,0.0,0.11935445922623344,0.09537611944180804,0.17810292446822396,0.9172731949735841,High
8942,0.0,0.0,0.1161928232149457,0.09321272803788586,0.1396506948056705,0.9535620332322153,High
22911,1.0,1.0,0.7643825671396289,0.6452418569467095,0.8524691248480497,0.7927727320986598,High
6031,0.0,0.0,0.08081338752484947,0.058595644746842465,0.10789336785996055,0.9507022768868819,High
17308,1.0,1.0,0.9798554005725547,0.9741540841837159,0.9841896803615912,0.9899644038221247,High
7240,0.0,0.0,0.01271472651942914,0.008589582090281,0.017832406471791868,0.9907571756184891,High
7119,0.0,0.0,0.22695321380300243,0.16855092685207185,0.2892133832166592,0.8793375436354127,High
13688,0.0,0.0,0.004068530067229842,0.003513542197891764,0.004949735377569819,0.998563806820322,High
1913,0.0,0.0,0.04352705261057903,0.03108499579228216,0.05995953908629901,0.9711254567059832,High
3273,0.0,0.0,0.006408088466207268,0.0038471001434857493,0.009272424998987571,0.9945746751444982,High
23871,1.0,1.0,0.9190507556013889,0.8929003649826943,0.9401268419676659,0.9527735230150284,High
13035,0.0,0.0,0.13734526956187712,0.12054921140431787,0.1586443148163882,0.9619048965879297,High
7418,0.0,0.0,0.179942788649242,0.1375537199774561,0.25891545497974583,0.8786382649977102,High
8286,0.0,0.0,0.3962087054583324,0.33208180705531215,0.43608147264190456,0.8960003344134075,High
2192,0.0,0.0,0.034604886419518574,0.019514460585351348,0.0500018375407003,0.969512623044651,High
13306,0.0,0.0,0.061532743637531216,0.04725320928910922,0.07615009342827206,0.9711031158608372,High
22928,1.0,0.0,0.07683574136904134,0.05583999517838942,0.0942389131627764,0.961601082015613,High
21460,1.0,1.0,0.9867703140930646,0.980868451972067,0.990831386530535,0.9900370654415319,High
1868,0.0,0.0,0.10112042304587729,0.083196823915963,0.13821524079864686,0.9449815831173162,High
14431,1.0,1.0,0.9989286541029475,0.9986862917775847,0.9991527377190803,0.9995335540585044,High
23387,1.0,1.0,0.9994797583586271,0.9992390009368839,0.9997043785888878,0.9995346223479961,High
12688,0.0,0.0,0.10301335686033557,0.048123586272906915,0.24318354113209492,0.804940045140812,High
15645,1.0,1.0,0.9996309171632358,0.9994844362648212,0.9997495700172732,0.999734866247548,High
1826,0.0,0.0,0.01502547107491406,0.012921181165104987,0.017852135539286624,0.9950690456258183,High
2719,0.0,0.0,0.056068120532502486,0.03696495942975682,0.07789130576279414,0.9590736536669626,High
11253,0.0,1.0,0.5166576206657381,0.45825292111929067,0.5724746213812711,0.8857782997380195,High
16558,1.0,1.0,0.9588801734761871,0.9495418631633353,0.9675104687968694,0.9820313943664659,High
16384,1.0,0.0,0.007531356860723257,0.005478792633132828,0.009524780842478178,0.9959540117906547,High
10367,0.0,0.0,0.11777319502967795,0.0770582588005449,0.1690369740586166,0.9080212847419283,High
2747,0.0,1.0,0.6017188681555239,0.5394133212601268,0.6554707311447562,0.8839425901153706,High
22558,1.0,1.0,0.9344094846316706,0.9076791316727059,0.9593177142087417,0.9483614174639642,High
18680,1.0,1.0,0.9900310167500571,0.9861715671492359,0.9924066739116212,0.9937648932376147,High
13716,0.0,0.0,0.0735295991082456,0.056311928789753045,0.09592082214829922,0.9603911066414538,High
4349,0.0,0.0,0.19904560539624777,0.11318763550188096,0.3058847601128812,0.8073028753889998,High
1707,0.0,0.0,0.020710767528416815,0.013176863682485501,0.02772172198113531,0.9854551417013502,High
7241,0.0,0.0,0.050127829005688185,0.036307640201689,0.06056958743848249,0.9757380527632065,High
21192,1.0,1.0,0.9523020531076647,0.92413654549084,0.9713128136245758,0.9528237318662642,High
11008,0.0,1.0,0.539518894968422,0.4265714983350109,0.5883081949751939,0.838263303359817,High
3462,0.0,0.0,0.028522874387523107,0.020240740909942337,0.038768927226558586,0.9814718136833838,High
22624,1.0,1.0,0.9128664442941539,0.8925335179279711,0.9295040621661995,0.9630294557617716,High
10281,0.0,0.0,0.07266030863224399,0.06073202572664081,0.09047315523779324,0.9702588704888475,High
23790,1.0,1.0,0.8532123732810424,0.8046711525591883,0.8826987942217621,0.9219723583374262,High
4544,0.0,0.0,0.04241344324905569,0.03529378519525984,0.04858944333284418,0.9867043418624156,High
2064,0.0,0.0,0.04378949069559586,0.020460492987609647,0.07423509283229196,0.9462254001553176,High
11789,0.0,0.0,0.0009064353437864146,0.0004912881769014055,0.0012897121624553397,0.999201576014446,High
23064,1.0,1.0,0.9990988697926084,0.9988714865308754,0.9993178220207943,0.9995536645100811,High
10201,0.0,0.0,0.3046405790238758,0.26761786014920697,0.35077194465171935,0.9168459154974876,High
21118,1.0,1.0,0.9954717615197517,0.9931420628034221,0.997096259244988,0.9960458035584341,High
15074,1.0,1.0,0.9873501971522746,0.979525543013968,0.9917499194842812,0.9877756235296868,High
1625,0.0,0.0,0.024656747920921564,0.01673155279136892,0.03348640253687845,0.9832451502544904,High
8306,0.0,0.0,0.37647318362734916,0.29137370470283924,0.44539093432316784,0.8459827703796714,High
13144,0.0,0.0,0.0181190944365933,0.012864965709901512,0.02337816532030515,0.9894868003895964,High
10167,0.0,0.0,0.016275227321751393,0.012593596448369729,0.020787108461990167,0.9918064879863796,High
5311,0.0,0.0,0.014707101997904076,0.010364683713857233,0.020860397144464537,0.9895042865693927,High
1843,0.0,0.0,0.13636600549972758,0.08598372112871677,0.1816426852968049,0.9043410358319118,High
14965,1.0,1.0,0.8005688633580739,0.7469262290362227,0.834203284922948,0.9127229441132747,High
16108,1.0,1.0,0.9520741035181921,0.9344152589833954,0.9655503267765524,0.968864932206843,High
917,0.0,0.0,0.11808857941648229,0.09619262644569522,0.1536412915000676,0.9425513349456276,High
9361,0.0,0.0,0.052080515474595204,0.039636608085024214,0.062310668060048285,0.977325940024976,High
593,0.0,0.0,0.09465657420974265,0.07268577234539488,0.11477573334012377,0.957910039005271,High
15925,1.0,1.0,0.9930931338586084,0.9890239443961689,0.9952694158792671,0.9937545285169018,High
5772,0.0,0.0,0.0014204468628928313,0.0010802103220347741,0.0018854641257567415,0.999194746196278,High
16470,1.0,1.0,0.9908078113207365,0.9864083689445927,0.9941854644386127,0.99222290450598,High
11745,0.0,1.0,0.6539169254002539,0.5720946262017136,0.7252098846241566,0.846884741577557,High
7099,0.0,0.0,0.05206029322974596,0.040079090042204904,0.06193178193350102,0.9781473081087039,High
23237,1.0,1.0,0.746818576005185,0.7085834441496746,0.7952160332031066,0.9133674109465679,High
17539,1.0,1.0,0.7530505274881315,0.677846705885414,0.8171317376980218,0.8607149681873921,High
11338,0.0,0.0,0.07094207854084644,0.05430760715548986,0.08853255229805529,0.9657750548574345,High
16732,1.0,0.0,0.030301240775399103,0.021989107718819564,0.040606863209906086,0.9813822445089134,High
260,0.0,0.0,0.00796974061773655,0.005324410757063081,0.011543341323954424,0.9937810694331086,High
10342,0.0,0.0,0.010896449808488655,0.009102388052779617,0.014489880737561623,0.994612507315218,High
8032,0.0,0.0,0.11541366615720054,0.09631593365425122,0.13761475267703657,0.9587011809772147,High
20301,1.0,1.0,0.9751414994801788,0.9690261616202296,0.9812795670304713,0.9877465945897583,High
5997,0.0,0.0,0.034477526435780954,0.02156550365010444,0.047868052539764644,0.9736974511103398,High
20540,1.0,0.0,0.3293762687215017,0.26896144689038803,0.3909925954936416,0.8779688513967464,High
8647,0.0,0.0,0.01284616965475042,0.009295275873880696,0.020296333689719413,0.9889989421841613,High
14103,0.0,0.0,0.01954511553724883,0.01418799393922369,0.026049147362985067,0.9881388465762386,High
20724,1.0,1.0,0.8325566361578559,0.786784776297865,0.8730218935412373,0.9137628827566278,High
14641,1.0,0.0,0.04641420880749925,0.03828515950320327,0.061016015839289006,0.9772691436639143,High
7956,0.0,0.0,0.17462994906277735,0.1402013752721354,0.20388243954711271,0.9363189357250227,High
1306,0.0,0.0,0.0010882904466494084,0.000766168561731084,0.001582392821201671,0.9991837757405294,High
2056,0.0,0.0,0.3700119699997245,0.30247166600720066,0.4537176630268476,0.8487540029803531,High
17117,1.0,1.0,0.9932701986232868,0.9901484546484965,0.9959022064074952,0.9942462482410014,High
2866,0.0,0.0,0.13841008624941747,0.10239762454465114,0.17042923493570683,0.9319683896089443,High
18812,1.0,0.0,0.07023603421311805,0.06011546942371696,0.0865283114926262,0.9735871579310907,High
21815,1.0,1.0,0.9876206311601645,0.9826799220472403,0.9918509817614541,0.9908289402857862,High
13282,0.0,0.0,0.022219310878066174,0.017527748601214352,0.02628835084035858,0.9912393977608558,High
11138,0.0,0.0,0.0032894645468095757,0.0025775995373785226,0.004311899717538408,0.9982656998198401,High
21360,1.0,0.0,0.2881580315607345,0.21144523683095534,0.3721361910438359,0.8393090457871195,High
606,0.0,0.0,0.0983220806845824,0.0680811100172679,0.14109547390753238,0.9269856361097355,High
20088,1.0,1.0,0.5201584849258795,0.4246270173777011,0.6023729988803634,0.8222540184973377,High
11694,0.0,0.0,0.31036181349510794,0.246911356008568,0.38831840096916775,0.8585929550394003,High
2790,0.0,0.0,0.018920739414134476,0.013440753461767183,0.025481232601692716,0.9879595208600744,High
3672,0.0,0.0,0.1136761693093646,0.05021764715257782,0.19117090043678153,0.8590467467157963,High
15907,1.0,1.0,0.8535403276055046,0.8231883632188666,0.8733170051274389,0.9498713580914276,High
15401,1.0,1.0,0.9225115799309881,0.9068126764659041,0.9332057563128735,0.9736069201530306,High
21737,1.0,1.0,0.9993879010320376,0.9991841154635589,0.9995211413200223,0.9996629741435366,High
18904,1.0,1.0,0.7788638977914413,0.627257671870281,0.8650889445177471,0.7621687273525339,High
9175,0.0,0.0,0.06392601405419482,0.043077582443012345,0.0977662573761511,0.9453113250668612,High
6331,0.0,0.0,0.0043027992573855325,0.002323374696000383,0.006279024715086394,0.996044349980914,High
2082,0.0,0.0,0.28491581578214675,0.23331971892609507,0.3308252276036908,0.9024944913224042,High
21957,1.0,1.0,0.8678422001338116,0.8449620561398256,0.8868707191419938,0.9580913369978318,High
17417,1.0,1.0,0.9407724494547859,0.9282082211125537,0.9527641001899199,0.9754441209226339,High
3324,0.0,0.0,0.08238184517961789,0.05427220230743634,0.10929428070513698,0.9449779216022993,High
277,0.0,0.0,0.01986337399202912,0.012949263184489534,0.027207179177699613,0.9857420840067899,High
10106,0.0,0.0,0.020772162159037908,0.016707220500211735,0.025616540802832467,0.9910906796973793,High
20982,1.0,1.0,0.9994147494952472,0.9991600698467374,0.9995894996102677,0.9995705702364698,High
21453,1.0,0.0,0.009961308013500637,0.006307348221949906,0.014226658928289263,0.9920806892936607,High
12447,0.0,0.0,0.1864101142193408,0.1392856957849194,0.23533213399834157,0.9039535617865778,High
2293,0.0,0.0,0.059616460707114724,0.03412662875182896,0.09114506946381594,0.942981559288013,High
19615,1.0,1.0,0.9982508943127266,0.9976602492815574,0.998642238929046,0.9990180103525114,High
15728,1.0,1.0,0.9983298504327278,0.9977468393157528,0.9986768603053887,0.9990699790103641,High
4146,0.0,0.0,0.08345100309095008,0.06637202631731964,0.10698957536092953,0.9593824509563901,High
11938,0.0,0.0,0.21908045734616288,0.17292138412082694,0.25820415936447266,0.9147172247563543,High
3249,0.0,0.0,0.03487598731633722,0.02182588529513597,0.05093874512797509,0.9708871401671609,High
5472,0.0,0.0,0.00018626082422351485,0.00011704175387558222,0.00029342392374857575,0.999823617830127,High
12481,0.0,1.0,0.8009467314322805,0.7342382421361442,0.8684461671579079,0.8657920749782363,High
23672,1.0,1.0,0.9813280768477824,0.9703011090236873,0.9906958286685615,0.9796052803551257,High
5237,0.0,0.0,0.009233241333261493,0.006793453872177471,0.013367010524213678,0.9934264433479638,High
8110,0.0,0.0,0.007929440022295255,0.005512319491113587,0.011507850878601615,0.994004468612512,High
7867,0.0,0.0,0.027302150143487264,0.021523110936832315,0.03441022685547004,0.9871128840813623,High
2672,0.0,0.0,0.04056363940603711,0.02964557071086467,0.04911923991054508,0.9805263308003196,High
78,0.0,0.0,0.07098013251563193,0.05517227536377852,0.09100478227160064,0.9641674930921779,High
22071,1.0,0.0,0.16973386393089393,0.09655265682435621,0.24787730603606556,0.8486753507882907,High
11425,0.0,0.0,0.3237579544910595,0.2098734728825064,0.44487244261878595,0.7650010302637205,High
22134,1.0,1.0,0.9745763393766321,0.9643784518627784,0.9804778421564673,0.9839006097063111,High
1998,0.0,0.0,0.013907384021114999,0.009739641428913473,0.022177684909539315,0.9875619565193742,High
9042,0.0,0.0,0.08476225196103561,0.06330747847905188,0.11435538953181215,0.9489520889472397,High
17205,1.0,1.0,0.9448899413649278,0.9231561557543713,0.9645785753236211,0.9585775804307501,High
2839,0.0,0.0,0.003997075476375225,0.0030511165786597265,0.005429818435647043,0.9976212981430127,High
16186,1.0,1.0,0.9610217583431911,0.9401029937524135,0.978354692294646,0.9617483014577675,High
6891,0.0,0.0,0.0013662564650258713,0.0010803095377468637,0.0017690901309007187,0.9993112194068462,High
10647,0.0,1.0,0.710051747564669,0.6668282476550934,0.7422765154672726,0.9245517321878208,High
16552,1.0,1.0,0.9910329995232876,0.9874908844504838,0.9937435190216347,0.9937473654288491,High
23170,1.0,1.0,0.7725813546180313,0.7346136912111362,0.8058627713329275,0.9287509198782087,High
22275,1.0,1.0,0.9852799818966387,0.9773591972799356,0.990672168223637,0.9866870290562986,High
16411,1.0,1.0,0.9846046668670834,0.9812069395398967,0.9875605630445508,0.9936463764953459,High
6320,0.0,0.0,0.0001674881693894196,9.094185647173004e-05,0.00023205056369023344,0.9998588912927815,High
6801,0.0,1.0,0.5522977650084182,0.4728259218402408,0.6114697488943764,0.8613561729458643,High
18942,1.0,0.0,0.4160984634488579,0.3492225739073206,0.4622357995608576,0.886986774346463,High
2243,0.0,0.0,0.05911164178675717,0.046002814455225687,0.06832723020220792,0.9776755842530178,High
15172,1.0,1.0,0.7705376166548652,0.7124689213216174,0.8275206670205669,0.8849482543010505,High
6527,0.0,1.0,0.599575910033989,0.5350416806607042,0.6652227534152981,0.8698189272454061,High
19752,1.0,1.0,0.9942690301447735,0.9929431351673993,0.9954345901533648,0.9975085450140345,High
21643,1.0,1.0,0.9976870552942481,0.9968428182554901,0.9982629386309745,0.9985798796245157,High
12694,0.0,0.0,0.14333679376096414,0.10286113488671572,0.18932879485513718,0.9135323400315786,High
11382,0.0,0.0,0.09328533731612879,0.0724004813846711,0.11186071853126613,0.9605397628534049,High
2891,0.0,0.0,0.3977379036143067,0.347690255261903,0.45588661920236007,0.8918036360595429,High
18357,1.0,1.0,0.9992454965052264,0.9990780302315854,0.9994475586173598,0.9996304716142256,High
11003,0.0,0.0,0.052382400062401344,0.030665519226002594,0.07353303653318387,0.9571324826928187,High
14060,0.0,0.0,0.018699537726624516,0.010962564496237451,0.025876380572892477,0.985086183923345,High
2844,0.0,0.0,0.07856176054189448,0.054876947269143966,0.10227852495637813,0.9525984223127658,High
11211,0.0,0.0,0.024166403699115706,0.015847694793116263,0.034167004564642806,0.9816806902284735,High
13789,0.0,0.0,0.1214964754018207,0.09373719038371575,0.15915906514123906,0.9345781252424767,High
9108,0.0,0.0,0.03487877164629078,0.022240389915594294,0.052588448199707365,0.969651941715887,High
7357,0.0,0.0,0.018611212113345887,0.011280098219300871,0.031347868260784326,0.9799322299585166,High
14569,1.0,1.0,0.9973819834368228,0.9956835267276968,0.998363188942819,0.9973203377848778,High
10040,0.0,0.0,0.39727268001148486,0.3403862537155312,0.4435658901623439,0.8968203635531873,High
18415,1.0,1.0,0.5461021485598145,0.4345347579983326,0.6625198626777247,0.7720148953206079,High
12647,0.0,0.0,0.3076790281794939,0.25209016722850935,0.3737165576678803,0.878373609560629,High
13194,0.0,0.0,0.08487809051517514,0.0654432776405204,0.11571792604346845,0.949725351597052,High
5390,0.0,0.0,0.004674401341236591,0.003208842587223087,0.006246975282287096,0.996961867304936,High
11151,0.0,0.0,0.07593916603837735,0.05015273816895198,0.09841078034416911,0.9517419578247829,High
9337,0.0,0.0,0.031485652867172476,0.02290242967134424,0.042220603491496825,0.9806818261798474,High
18511,1.0,0.0,0.5049117551006135,0.3609863946249319,0.619787002835207,0.7411993917897248,Medium
23903,1.0,1.0,0.9999413427216955,0.9999153530332529,0.999957554584933,0.9999577984483199,High
8503,0.0,0.0,0.2915867461119611,0.23399429513602282,0.39411826212166284,0.83987603301436,High
8232,0.0,0.0,0.07899928974882017,0.04637162106489072,0.11794802850222001,0.9284235925626707,High
18062,1.0,1.0,0.6240928583801644,0.5041163290024024,0.7469449029920682,0.7571714260103343,High
16423,1.0,1.0,0.9971401143014109,0.994993715871372,0.998316656066725,0.9966770598046469,High
4841,0.0,0.0,0.10446433913280248,0.08285499066085916,0.13286499765837698,0.9499899930024822,High
9446,0.0,0.0,0.06954015564125234,0.041597730300397755,0.09608958829701866,0.9455081420033791,High
19326,1.0,1.0,0.9939471069803856,0.9918194443279394,0.9968821485346742,0.9949372957932653,High
13815,0.0,0.0,0.13589623180167093,0.10480744218531415,0.16698692760365133,0.9378205145816628,High
19767,1.0,0.0,0.11559151420600933,0.06807640588374593,0.17267641894037417,0.8953999869433718,High
3030,0.0,0.0,0.19261239946548206,0.12850257586473737,0.2751500436669171,0.8533525321978203,High
14506,1.0,1.0,0.9776179442054461,0.9658314360080749,0.985634797459751,0.9801966385483238,High
19305,1.0,1.0,0.8588876982545754,0.7942269518926567,0.902559940347824,0.8916670115448326,High
6949,0.0,0.0,0.004490923138799713,0.003421680547752607,0.0063026330686538,0.9971190474790989,High
13874,0.0,0.0,0.1827939603488961,0.14890300292191494,0.22330073587575583,0.9256022670461591,High
10145,0.0,0.0,0.46250232912350314,0.4011007645042571,0.5156269622096206,0.8854738022946365,High
22409,1.0,1.0,0.9994412476625685,0.9992812161673755,0.9996062569291142,0.9996749592382613,High
4904,0.0,0.0,0.0864177213184014,0.05613390103591994,0.13934748200542482,0.9167864190304951,High
21263,1.0,0.0,0.48220328634250176,0.3785576648073288,0.5796061867408193,0.7989514780665095,High
14960,1.0,1.0,0.919267071633592,0.882589330359486,0.9466555042151911,0.9359338261442949,High
14561,1.0,1.0,0.9194002975586388,0.897521828252824,0.9371443087450263,0.9603775195077977,High
21438,1.0,1.0,0.9974415582447198,0.9966949741192732,0.9979741540285599,0.9987208200907133,High
17730,1.0,1.0,0.9752140405980958,0.970665272086693,0.9784960110596963,0.9921692610269967,High
15743,1.0,1.0,0.5309978236825332,0.4652291595287331,0.5869537170946805,0.8782754424340526,High
2430,0.0,0.0,0.1777396389096823,0.1234365379971159,0.24708154887398887,0.876354989123127,High
22888,1.0,1.0,0.7470799730275501,0.6541632811664881,0.825062647414006,0.8291006337524821,High
10853,0.0,0.0,0.0489698447342875,0.023464725653069694,0.07488302110158555,0.9485817045514842,High
16688,1.0,1.0,0.997152900141278,0.9952562525119455,0.9984584737615013,0.9967977787504442,High
16525,1.0,1.0,0.9748241633689323,0.9588997130133813,0.9905884161234908,0.9683112968898905,High
22316,1.0,1.0,0.9958050941739595,0.9945760127096529,0.9966992188283997,0.9978767938812532,High
3644,0.0,0.0,0.28890254745583155,0.15095838636906034,0.4177318230970905,0.7332265632719699,Medium
16013,1.0,1.0,0.5305706411327624,0.4378284500907817,0.616651818982026,0.8211766311087556,High
12707,0.0,0.0,0.40649543173874136,0.349933749828737,0.48071978760762785,0.8692139622211091,High
1933,0.0,1.0,0.7202268471341684,0.6558030680829883,0.7752639478854635,0.8805391201975248,High
16905,1.0,1.0,0.9802473341061434,0.9740521973459497,0.9859114841607516,0.9881407131851981,High
987,0.0,0.0,0.0021390684456122156,0.0014053892379511446,0.0029802383558142132,0.9984251508821369,High
11040,0.0,0.0,0.07155317237960654,0.05234951350747512,0.09685268665344977,0.9554968268540254,High
16691,1.0,1.0,0.9982907695199825,0.9979790840990053,0.9986781934989166,0.9993008906000886,High
3638,0.0,0.0,0.04277828791404409,0.027306764808705718,0.05874740644147369,0.9685593583672321,High
